assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
93712442,22699027,Todirostrum cinereum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Todirostrum,cinereum,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
93712991,22699035,Todirostrum nigriceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Todirostrum,nigriceps,,,,"Sclater, 1855",Least Concern,,3.1,Stable,Global
93717359,22699163,Ornithion semiflavum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Ornithion,semiflavum,,,,"(Sclater & Salvin, 1860)",Least Concern,,3.1,Stable,Global
93717575,22699166,Ornithion brunneicapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Ornithion,brunneicapillus,,,,"(Lawrence, 1862)",Least Concern,,3.1,Stable,Global
93717756,22699177,Camptostoma imberbe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Camptostoma,imberbe,,,,"Sclater, 1857",Least Concern,,3.1,Increasing,Global
93718004,22699182,Camptostoma obsoletum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Camptostoma,obsoletum,,,,"(Temminck, 1824)",Least Concern,,3.1,Stable,Global
93718334,103681893,Phaeomyias murina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Phaeomyias,murina,,,,"(von Spix, 1825)",Least Concern,,3.1,Increasing,Global
93721019,22699248,Myiopagis viridicata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiopagis,viridicata,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
93721824,22699262,Elaenia flavogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Elaenia,flavogaster,,,,"(Thunberg, 1822)",Least Concern,,3.1,Stable,Global
93724512,103681244,Elaenia chiriquensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Elaenia,chiriquensis,,,,"Lawrence, 1865",Least Concern,,3.1,Decreasing,Global
93724789,22699298,Elaenia frantzii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Elaenia,frantzii,,,,"Lawrence, 1865",Least Concern,,3.1,Stable,Global
93726872,22699331,Serpophaga cinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Serpophaga,cinerea,,,,"(Tschudi, 1844)",Least Concern,,3.1,Decreasing,Global
93736775,22699544,Myiornis atricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiornis,atricapillus,,,,"(Lawrence, 1875)",Least Concern,,3.1,Stable,Global
93738149,22699584,Oncostoma cinereigulare,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Oncostoma,cinereigulare,,,,"(Sclater, 1857)",Least Concern,,3.1,Stable,Global
93738710,22699594,Rhynchocyclus brevirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Rhynchocyclus,brevirostris,,,,"(Cabanis, 1847)",Least Concern,,3.1,Decreasing,Global
93739314,22699605,Tolmomyias sulphurescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tolmomyias,sulphurescens,,,,"(Spix, 1825)",Least Concern,,3.1,Stable,Global
93740988,22699635,Platyrinchus coronatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Platyrinchus,coronatus,,,,"Sclater, 1858",Least Concern,,3.1,Decreasing,Global
93744147,103682408,Myiophobus fasciatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiophobus,fasciatus,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
93744629,22699711,Terenotriccus erythrurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Terenotriccus,erythrurus,,,,"(Cabanis, 1847)",Least Concern,,3.1,Decreasing,Global
93745080,22699726,Myiobius atricaudus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Myiobius,atricaudus,,,,"Lawrence, 1863",Least Concern,,3.1,Decreasing,Global
93747450,22699779,Mitrephanes phaeocercus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Mitrephanes,phaeocercus,,,,"(Sclater, 1859)",Least Concern,,3.1,Stable,Global
93748792,22699808,Contopus ochraceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,ochraceus,,,,"Sclater & Salvin, 1869",Least Concern,,3.1,Decreasing,Global
93748966,22699811,Contopus sordidulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,sordidulus,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
93749255,22699816,Contopus virens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Contopus,virens,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
93750697,22699839,Empidonax flaviventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,flaviventris,,,,"(Baird & Girard, 1843)",Least Concern,,3.1,Increasing,Global
93750963,22699842,Empidonax virescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,virescens,,,,"(Vieillot, 1818)",Least Concern,,3.1,Stable,Global
93751233,22699845,Empidonax alnorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,alnorum,,,,"Brewster, 1895",Least Concern,,3.1,Stable,Global
93751510,22699848,Empidonax traillii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,traillii,,,,"(Audubon, 1828)",Least Concern,,3.1,Decreasing,Global
93751769,22699851,Empidonax albigularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,albigularis,,,,"Sclater & Salvin, 1859",Least Concern,,3.1,Stable,Global
93751971,22699854,Empidonax minimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,minimus,,,,"(Baird & Baird, 1843)",Least Concern,,3.1,Decreasing,Global
93753353,22699877,Empidonax flavescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,flavescens,,,,"Lawrence, 1865",Least Concern,,3.1,Stable,Global
93753778,22699883,Empidonax atriceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,atriceps,,,,"Salvin, 1870",Least Concern,,3.1,Decreasing,Global
93754368,22699892,Sayornis nigricans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Sayornis,nigricans,,,,"(Swainson, 1827)",Least Concern,,3.1,Increasing,Global
93768872,22700318,Colonia colonus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Colonia,colonus,,,,"(Vieillot, 1818)",Least Concern,,3.1,Stable,Global
93771561,22700373,Rhytipterna holerythra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Rhytipterna,holerythra,,,,"(Sclater & Salvin, 1860)",Least Concern,,3.1,Decreasing,Global
93772156,22700383,Laniocera rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Laniocera,rufescens,,,,"(Sclater, 1858)",Least Concern,,3.1,Decreasing,Global
93773259,22700399,Myiarchus tuberculifer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,tuberculifer,,,,"(D'Orbigny & Lafresnaye, 1837)",Least Concern,,3.1,Decreasing,Global
93775259,22700427,Myiarchus cinerascens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,cinerascens,,,,"(Lawrence, 1851)",Least Concern,,3.1,Increasing,Global
93775512,22700430,Myiarchus nuttingi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,nuttingi,,,,"Ridgway, 1882",Least Concern,,3.1,Stable,Global
93775714,22700433,Myiarchus crinitus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,crinitus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
93776022,22700436,Myiarchus tyrannulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiarchus,tyrannulus,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
93779037,22700485,Tyrannus melancholicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,melancholicus,,,,"Vieillot, 1819",Least Concern,,3.1,Increasing,Global
93780166,22700497,Tyrannus verticalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,verticalis,,,,"Say, 1823",Least Concern,,3.1,Increasing,Global
93780461,22700500,Tyrannus forficatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,forficatus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
93780761,22700503,Tyrannus savana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,savana,,,,"Vieillot, 1808",Least Concern,,3.1,Stable,Global
93781244,22700506,Tyrannus tyrannus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,tyrannus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
93781676,22700509,Tyrannus dominicensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Tyrannus,dominicensis,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
93783432,22700533,Megarynchus pitangua,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Megarynchus,pitangua,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
93783748,22700536,Conopias albovittatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Conopias,albovittatus,,,,"(Lawrence, 1862)",Least Concern,,3.1,Decreasing,Global
93785126,103682222,Myiodynastes maculatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiodynastes,maculatus,,,,"(Müller, 1776)",Least Concern,,3.1,Stable,Global
93785447,22700580,Myiodynastes luteiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiodynastes,luteiventris,,,,"Sclater, 1859",Least Concern,,3.1,Stable,Global
93785729,22700583,Myiozetetes cayanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,cayanensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
93785977,22700586,Myiozetetes similis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,similis,,,,"(Spix, 1825)",Least Concern,,3.1,Stable,Global
93786318,22700589,Myiozetetes granadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiozetetes,granadensis,,,,"Lawrence, 1862",Least Concern,,3.1,Stable,Global
93788918,22700638,Pachyramphus versicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Pachyramphus,versicolor,,,,"(Hartlaub, 1843)",Least Concern,,3.1,Stable,Global
93789121,22700641,Pachyramphus cinnamomeus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Pachyramphus,cinnamomeus,,,,"Lawrence, 1861",Least Concern,,3.1,Stable,Global
93791247,22700670,Pachyramphus aglaiae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Pachyramphus,aglaiae,,,,"(Lafresnaye, 1839)",Least Concern,,3.1,Stable,Global
93792825,22700692,Tityra inquisitor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Tityra,inquisitor,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Stable,Global
93801353,22700874,Cotinga ridgwayi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Cotinga,ridgwayi,,,,"Ridgway, 1887",Vulnerable,"A2c+3c+4c;B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
93805184,22700933,Cephalopterus glabricollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Cephalopterus,glabricollis,,,,"Gould, 1851",Endangered,C2a(ii),3.1,Decreasing,Global
93806341,22700946,Procnias tricarunculatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Procnias,tricarunculatus,,,,"(Verreaux & Verreaux, 1853)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
93807719,22700982,Oxyruncus cristatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Oxyruncus,cristatus,,,,"(Swainson, 1821)",Least Concern,,3.1,Unknown,Global
93808541,22700994,Ceratopipra mentalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Ceratopipra,mentalis,,,,"Sclater, 1857",Least Concern,,3.1,Decreasing,Global
93809499,22701009,Pseudopipra pipra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Pseudopipra,pipra,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
93809726,22701012,Lepidothrix coronata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Lepidothrix,coronata,,,,"Spix, 1825",Least Concern,,3.1,Decreasing,Global
93811473,22701071,Chiroxiphia linearis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Chiroxiphia,linearis,,,,"(Bonaparte, 1838)",Least Concern,,3.1,Stable,Global
93813290,22701103,Manacus candei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Manacus,candei,,,,"(Parzudaki, 1841)",Least Concern,,3.1,Stable,Global
93813486,22701106,Manacus aurantiacus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PIPRIDAE,Manacus,aurantiacus,,,,"(Salvin, 1870)",Least Concern,,3.1,Decreasing,Global
93818172,22701223,Cymbilaimus lineatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Cymbilaimus,lineatus,,,,"(Leach, 1814)",Least Concern,,3.1,Stable,Global
93822098,22701293,Thamnophilus bridgesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Thamnophilus,bridgesi,,,,"Sclater, 1856",Least Concern,,3.1,Decreasing,Global
93827456,22701381,Dysithamnus striaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Dysithamnus,striaticeps,,,,"Lawrence, 1865",Least Concern,,3.1,Decreasing,Global
93832394,103657467,Myrmotherula axillaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmotherula,axillaris,,,,"(Vieillot, 1817)",Least Concern,,3.1,Decreasing,Global
93832905,22701505,Myrmotherula schisticolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmotherula,schisticolor,,,,"(Lawrence, 1865)",Least Concern,,3.1,Decreasing,Global
93838298,22701589,Microrhopias quixensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Microrhopias,quixensis,,,,"(Cornalia, 1849)",Least Concern,,3.1,Decreasing,Global
93841909,22701650,Euchrepomis callinota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Euchrepomis,callinota,,,,"(Sclater, 1855)",Least Concern,,3.1,Decreasing,Global
93843214,22701669,Cercomacroides tyrannina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Cercomacroides,tyrannina,,,,"(Sclater, 1855)",Least Concern,,3.1,Stable,Global
93847424,22701746,Gymnocichla nudiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Gymnocichla,nudiceps,,,,"(Cassin, 1850)",Least Concern,,3.1,Decreasing,Global
93849024,103659811,Poliocrania exsul,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Poliocrania,exsul,,,,"Sclater, 1859",Least Concern,,3.1,Decreasing,Global
93854354,22701911,Hylophylax naevioides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Hylophylax,naevioides,,,,"(Lafresnaye, 1847)",Least Concern,,3.1,Decreasing,Global
93855493,22701971,Phaenostictus mcleannani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Phaenostictus,mcleannani,,,,"(Lawrence, 1860)",Least Concern,,3.1,Decreasing,Global
93897178,22702968,Sclerurus albigularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Sclerurus,albigularis,,,,"Sclater & Salvin, 1869",Near Threatened,A3c,3.1,Stable,Global
93926445,22703510,Scytalopus argentifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,argentifrons,,,,"Ridgway, 1891",Least Concern,,3.1,Stable,Global
94007258,22705234,Vireo solitarius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,solitarius,,,,"(Wilson, 1810)",Least Concern,,3.1,Increasing,Global
94007532,22705237,Vireo flavifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,flavifrons,,,,"Vieillot, 1808",Least Concern,,3.1,Increasing,Global
94007901,22705240,Vireo philadelphicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,philadelphicus,,,,"(Cassin, 1851)",Least Concern,,3.1,Increasing,Global
94150513,22708136,Ptiliogonys caudatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILIOGONATIDAE,Ptiliogonys,caudatus,,,,"(Cabanis, 1861)",Least Concern,,3.1,Decreasing,Global
94150894,22708142,Phainoptila melanoxantha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILIOGONATIDAE,Phainoptila,melanoxantha,,,,"Salvin, 1877",Least Concern,,3.1,Decreasing,Global
94151379,22708153,Bombycilla cedrorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,BOMBYCILLIDAE,Bombycilla,cedrorum,,,,"Vieillot, 1808",Least Concern,,3.1,Increasing,Global
94152063,22708163,Cinclus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CINCLIDAE,Cinclus,mexicanus,,,,"Swainson, 1827",Least Concern,,3.1,Stable,Global
94167495,22708599,Myadestes melanops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Myadestes,melanops,,,,"Salvin, 1865",Least Concern,,3.1,Decreasing,Global
94168734,22708627,Catharus gracilirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,gracilirostris,,,,"Salvin, 1865",Least Concern,,3.1,Stable,Global
94170440,22708658,Catharus minimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,minimus,,,,"(Lafresnaye, 1848)",Least Concern,,3.1,Unknown,Global
94180727,22708844,Turdus nigrescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,nigrescens,,,,"Cabanis, 1861",Least Concern,,3.1,Decreasing,Global
94183928,22708905,Turdus obsoletus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,obsoletus,,,,"Lawrence, 1862",Least Concern,,3.1,Decreasing,Global
94185686,22708938,Turdus assimilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,assimilis,,,,"Cabanis, 1850",Least Concern,,3.1,Decreasing,Global
94272855,22711013,Dumetella carolinensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Dumetella,carolinensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
94289509,22711332,Salpinctes obsoletus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Salpinctes,obsoletus,,,,"(Say, 1823)",Least Concern,,3.1,Decreasing,Global
94290566,103886997,Cistothorus platensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cistothorus,platensis,,,,"(Latham, 1790)",Least Concern,,3.1,Increasing,Global
94294094,22711427,Pheugopedius rutilus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Pheugopedius,rutilus,,,,"(Vieillot, 1819)",Least Concern,,3.1,Unknown,Global
94294450,22711435,Cantorchilus semibadius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cantorchilus,semibadius,,,,"(Salvin, 1870)",Least Concern,,3.1,Unknown,Global
94294614,22711438,Cantorchilus nigricapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cantorchilus,nigricapillus,,,,"(Sclater, 1860)",Least Concern,,3.1,Unknown,Global
94295132,22711447,Thryophilus pleurostictus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Thryophilus,pleurostictus,,,,"(Sclater, 1860)",Least Concern,,3.1,Unknown,Global
94296201,103889550,Cantorchilus modestus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cantorchilus,modestus,,,,"(Cabanis, 1861)",Least Concern,,3.1,Unknown,Global
94298225,22711500,Troglodytes ochraceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,ochraceus,,,,"Ridgway, 1882",Least Concern,,3.1,Decreasing,Global
94299017,22711512,Thryorchilus browni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Thryorchilus,browni,,,,"(Bangs, 1902)",Least Concern,,3.1,Stable,Global
94299612,103889800,Henicorhina leucophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Henicorhina,leucophrys,,,,"(Tschudi, 1844)",Least Concern,,3.1,Decreasing,Global
94300044,22711537,Microcerculus philomela,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Microcerculus,philomela,,,,"(Salvin, 1861)",Least Concern,,3.1,Decreasing,Global
94300225,22711542,Microcerculus marginatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Microcerculus,marginatus,,,,"(Sclater, 1855)",Least Concern,,3.1,Decreasing,Global
94301755,22711574,Microbates cinereiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,POLIOPTILIDAE,Microbates,cinereiventris,,,,"(Sclater, 1855)",Least Concern,,3.1,Decreasing,Global
94303370,103882288,Polioptila plumbea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,POLIOPTILIDAE,Polioptila,plumbea,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
94316797,22712057,Tachycineta bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Tachycineta,bicolor,,,,"(Vieillot, 1808)",Least Concern,,3.1,Stable,Global
94319217,22712098,Progne subis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Progne,subis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
94333165,22712427,Petrochelidon pyrrhonota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Petrochelidon,pyrrhonota,,,,"Vieillot, 1817",Least Concern,,3.1,Increasing,Global
94697045,22721064,Melospiza lincolnii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melospiza,lincolnii,,,,"(Audubon, 1834)",Least Concern,,3.1,Stable,Global
94699265,103780243,Passerculus sandwichensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerculus,sandwichensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
94703535,22721191,Chondestes grammacus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chondestes,grammacus,,,,"(Say, 1823)",Least Concern,,3.1,Decreasing,Global
94717835,22721621,Leiothlypis peregrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,peregrina,,,,"(Wilson, 1811)",Least Concern,,3.1,Stable,Global
94718199,22721624,Leiothlypis celata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,celata,,,,"(Say, 1823)",Least Concern,,3.1,Increasing,Global
94718463,22721627,Leiothlypis ruficapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Leiothlypis,ruficapilla,,,,"(Wilson, 1811)",Least Concern,,3.1,Increasing,Global
94721028,22721664,Setophaga pensylvanica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,pensylvanica,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
94721402,22721667,Setophaga magnolia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,magnolia,,,,"(Wilson, 1811)",Least Concern,,3.1,Increasing,Global
94721830,22721670,Setophaga tigrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,tigrina,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
94723311,22721683,Setophaga townsendi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,townsendi,,,,"(Townsend, 1837)",Least Concern,,3.1,Stable,Global
94724546,22721695,Setophaga fusca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,fusca,,,,"(Müller, 1776)",Least Concern,,3.1,Increasing,Global
94725481,22721719,Setophaga pinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,pinus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
94726026,22721725,Setophaga discolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,discolor,,,,"(Vieillot, 1809)",Least Concern,,3.1,Decreasing,Global
94729210,22721758,Mniotilta varia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Mniotilta,varia,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
94729665,22721762,Setophaga ruticilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,ruticilla,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
94730179,22721765,Protonotaria citrea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Protonotaria,citrea,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
94730556,22721768,Helmitheros vermivorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Helmitheros,vermivorum,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
94731564,22721793,Parkesia noveboracensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Parkesia,noveboracensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
94732102,22721803,Parkesia motacilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Parkesia,motacilla,,,,"(Vieillot, 1809)",Least Concern,,3.1,Increasing,Global
