internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
41065,Rhinella marina,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhinella,marina,,,,,"(Linnaeus, 1758)",<em>Rhinella marina</em> is generally considered to be a complex of several species.
41777,Pecari tajacu,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,TAYASSUIDAE,Pecari,tajacu,,,,,"(Linnaeus, 1758)","This species was placed in family Dicotylidae by Jones <em>et al</em>. (1992) and in Tayassuidae by Grubb (2005). The appropriate generic name has been debated. It was placed in genus <em>Dicotyles</em> by some authors, the genus <em>Pecari</em> by Grubb (1993, 2005), and the genus <em>Tayassu</em> by Jones <em>et al</em>. (1992). MtDNA data support the recognition of three genera of extant peccaries: <em>Catagonus</em>, <em>Pecari</em>, and <em>Tayassu</em>, with this species in the genus <em>Pecari</em> (Theimer and Keim 1998, Gongora and Moran 2005). DNA studies suggest that <span style=""font-style: italic;"">P. tajacu</span> may consist of at least two major clades or lineages comprising specimens from North/Central and South America (Gongora <span style=""font-style: italic;"">et al.</span> 2006, 2011) with structural chromosomal differences (Gongora <span style=""font-style: italic;"">et al. </span>2000, Adega <span style=""font-style: italic;"">et al.</span> 2006). Additional studies are needed to clarify whether intra and/or inter-specific genetic and chromosomal variation is occurring within this species."
4615,Chelonia mydas,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Chelonia,mydas,,,,,"(Linnaeus, 1758)",
55006,Hyalinobatrachium chirripoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,chirripoi,,,,,"(Taylor, 1958)",Taxonomic revision of this species is needed (Brain Kubicki pers. comm.).
55367,Hemiphractus fasciatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Hemiphractus,fasciatus,,,,,"Peters, 1862",This genus has recently been moved from the family Hylidae (Faivovich <em>et al.</em> 2005).&#160;<br/><br/>A first pass mitochondrial DNA analysis of living specimens from the El Valle Amphibian Conservation Center indicates that this potentially includes several cryptic species (Crawford <em>et al</em>. 2013). Taxonomic revision of this species would likely also lead to the resultant species being listed as Critically Endangered due to the limited number of sites and disappearances from those sites.
55329,Gastrotheca cornuta,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Gastrotheca,cornuta,,,,,"(Boulenger, 1898)","This genus has recently been moved from the family Hylidae (Faivovich, <em>et al.</em>&#160;2005). The taxonomic relationship between <em>G. cornuta</em> and <em>G. ceratophrys</em> needs to be clarified (Luis A. Coloma pers. comm. 2007). It is possible that the specimen collected from Manta Real, Ecuador, represents a new species (Ana Almendáriz pers. comm. 2007). Overall, while there appear to be variations between the Central American and South American individuals, Duellmann and Trueb (2015) noted that they are insufficiently distinguished based on physical characteristics alone and that no clear pattern exists between the variations."
55558,Dendropsophus microcephalus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,microcephalus,,,,,"(Cope, 1886)","This species was previously within the genus <em>Hyla</em> but was moved to the resurrected genus <em>Dendropsophus</em> (Faivovich&#160;<em>et al.</em>, 2005). It is probable that this is a complex of several species. Further systematic studies are needed to resolve the taxonomy of the complex."
55811,Osteopilus septentrionalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Osteopilus,septentrionalis,,,,,"(Duméril &amp; Bibron, 1841)",
56006,Smilisca baudinii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Smilisca,baudinii,,,,,"(Duméril &amp; Bibron, 1841)",
56684,Eleutherodactylus johnstonei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,johnstonei,,,,,"Barbour, 1914","<i>Eleutherodactylus johnstonei</i> populations have often been referred to <i>E. martinicensis</i> (Tschudi, 1838)."
57114,Leptodactylus bolivianus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,bolivianus,,,,,"Boulenger, 1898","We follow Heyer (1968, 1974) and Savage (2002) in considering <i>Leptodactylus insularum</i> to be a synonym of <i>L. bolivianus</i>. Further investigations into the taxonomic status of animals from southern South America currently alloted to <i>L. bolivianus</i> is needed."
57127,Leptodactylus fragilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,fragilis,,,,,"(Brocchi, 1877)","This species was known as <em>Leptodactylus fragilis</em> for many years until Heyer (1978) determined that <em>L. labialis</em> and <em>L. fragilis</em> represent the same species and that the former was the correct name based on publication priority. However, Heyer (2002) later determined that <em>Leptodactylus fragilis</em> is in fact the valid scientific name for the species. The concept is likely to be a species complex, however&#160;(C. Señaris pers. comm. February 2020)."
58565,Lithobates catesbeianus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,catesbeianus,,,,,"(Shaw, 1802)",
6336,Delphinus delphis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Delphinus,delphis,,,,,"Linnaeus, 1758","Until 1994, all common dolphins around the world were classified as a single species: <em>D. delphis</em>. However, it is now known that at least two species exist within the genus: the Short-beaked (<em>D. delphis</em>) and Long-beaked (<em>D. capensis</em>) Common Dolphins (Heyning and Perrin 1994). There is also a distinct short-beaked form in the Black Sea, the taxonomic status of which has not been adequately clarified (however, it is currently thought to be a subspecies: <em>D. delphis ponticus</em> Amaha, 1994)."
63754,Coniophanes piceivittis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Coniophanes,piceivittis,,,,,"Cope, 1869",
63768,Dendrophidion vinitor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Dendrophidion,vinitor,,,,,"Smith, 1941","Cadle (2012) redescribed this species and restricted its distribution to southern Mexico, Guatemala and Belize. This author described two new species based on records previously attributed to D. vinitor: <em>D. apharocybe</em> (Honduras to Panama) and <em>D. crybelium </em>(Costa Rica)."
64296,Agkistrodon bilineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Agkistrodon,bilineatus,,,,,"Günther, 1863","Parkinson <em>et al.</em> (2000) concluded that&#160;<em>Agkistrodon bilineatus howardgloydii </em>and <em>A. b. russeolus</em>&#160;should not be elevated to species status based on shallow mitochondrial divergence and similar morphologies. Although noting that sample sizes in this study were low and covered only a small number of localities, Porras <em>et al. </em>(2013) reinterpreted this evidence and along with comparisons of color patterns, proposed that <em>A. b. howardgloydi</em> and <em>A. b. russeolus</em> should be elevated to species status. These taxa were however retained within <em>A. bilineatus </em>by Wallach (2014)."
64344,Porthidium nasutum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Porthidium,nasutum,,,,,"(Bocourt, 1868)",Recent analysis suggest that the Central American populations may be different from the South American ones (Castoe et al. 2005).
8005,Eretmochelys imbricata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Eretmochelys,imbricata,,,,,"(Linnaeus, 1766)","Genetic analyses in the Atlantic and Indo-Pacific indicate that nesting populations comprise separate and identifiable stocks that should be treated as separate management units (Bass<em> et al. </em>1996, Bowen<em> et al. </em>1996, Bowen and Karl 2007). Hawksbill aggregations on foraging grounds comprise animals from multiple nesting populations and often include animals from distant rookeries (Broderick <em>et al. </em>1994, Bowen <em>et al.</em> 2007)."
55600,Isthmohyla picadoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,picadoi,,,,,"(Dunn, 1937)","This species was previously within the genus <em>Hyla</em> but has recently been moved to the new genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005).&#160;Faivovich <em>et al</em>. (2018) found considerable genetic differences between Costa Rican specimens from the type locality at Volcán Barva, the high Talamanca in western Panama, and the specimen from Cerro Saguí. It might be that this is a complex of several species (A. Hertz pers. comm. June 2018)."
203553,Ninia psephota,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Ninia,psephota,,,,,"(Cope, 1875)",
16391113,Marisora alliacea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Marisora,alliacea,,,,,"(Cope, 1875)","Taylor (1956) reviewed Middle American <span style=""font-style: italic;"">Mabuya</span> found in Costa Rica and concluded that three species could be diagnosed: <span style=""font-style: italic;"">M. brachypoda</span>, <span style=""font-style: italic;"">M. alliacea</span> and <span style=""font-style: italic;"">M. unimarginata</span>.   Subsequent authors adopted this scheme inconsistently (Hedges and Conn   2012), and most recent publications have rejected this division and   placed all <span style=""font-style: italic;"">Mabuya</span> in Middle America in <span style=""font-style: italic;"">Mabuya unimarginata </span>following   Savage (2002), who contended that intergradation between these forms   indicated the presence of only a single species in Costa Rica. Hedges  and Conn (2012) reexamined representatives of these proposed species,   and confirmed the original diagnosis of Taylor (1956). These authors  noted that the position taken by Savage (2002) was not supported  by  evidence and was inconsistent with the observation presented by Taylor   (1956) that <span style=""font-style: italic;"">M. unimarginata</span> and <span style=""font-style: italic;"">M. brachypoda </span>occur within 10 km of one another with no indication of hybridization, Hedges and Conn (2012) therefore revalidated <span style=""font-style: italic;"">M. brachypoda</span> and <span style=""font-style: italic;"">M. alliacea</span>, and assigned all former <span style=""font-style: italic;"">Mabuya</span> in Central America to the new genus <span style=""font-style: italic;"">Marisora.</span><span style=""font-style: italic;""></span>"
16391158,Marisora brachypoda,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Marisora,brachypoda,,,,,"(Taylor, 1956)","Taylor (1956) reviewed Middle American <span style=""font-style: italic;"">Mabuya</span> found in Costa Rica and concluded that three species could be diagnosed: <span style=""font-style: italic;"">M. brachypoda</span>, <span style=""font-style: italic;"">M. alliacea</span> and <span style=""font-style: italic;"">M. unimarginata</span>.  Subsequent authors adopted this scheme inconsistently (Hedges and Conn  2012), and most recent publications have rejected this division and  placed all <span style=""font-style: italic;"">Mabuya</span> in Middle America in <span style=""font-style: italic;"">Mabuya unimarginata </span>following  Savage (2002), who contended that intergradation between these forms  indicated the presence of only a single species in Costa Rica. Hedges and Conn (2012) reexamined representatives of these proposed species,  and confirmed the original diagnosis of Taylor (1956). These authors noted that the position taken by Savage (2002) was not supported  by evidence and was inconsistent with the observation presented by Taylor  (1956) that <span style=""font-style: italic;"">M. unimarginata</span> and <span style=""font-style: italic;"">M. brachypoda </span>occur within 10 km of one another with no indication of hybridisation, Hedges and Conn (2012) therefore revalidated <span style=""font-style: italic;"">M. brachypoda</span> and <span style=""font-style: italic;"">M. alliacea</span>, and assigned all former <span style=""font-style: italic;"">Mabuya</span> in Central America to the new genus <span style=""font-style: italic;"">Marisora. Marisora brachypoda</span> is the most widespread of the three mainland species, and there are indications from both morphology and molecular analysis that further taxonomic work is required to clarify the identity of additional forms within this possible species complex (Hedges and Conn 2012)."
39960,Alouatta palliata,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Alouatta,palliata,,,,,"(Gray, 1849)","<p> The taxonomy of the howlers of Mesoamerica, the Pacific coasts of Colombia and Ecuador and the Tumbes region of Northern Peru is based on Lawrence (1933), and recently revised by Cortés-Ortiz <em>et al.</em> (2015a). Through a comprehensive study of Mesoamerican howlers based on cranial features and pelage colouration patterns, Lawrence (1933) considered all Mesoamerican howlers to be subspecies of <em>A. palliata</em>, including: <em>A. p. mexicana</em>, <em>A. p. palliata</em>, <em>A. p. aequatorialis</em>, <em>A. p. pigra</em>, <em>A. p. luctuosa</em>, <em>A. p. coibensis</em>, and <em>A. p. trabeata</em>. Smith (1970) analysed pelage colouration patterns, and cranial and dental features of 238 specimens from across the range of <em>A. palliata</em> (including those studied by Lawrence, 1933) and compared them with a population sample of two sympatric forms of howler monkeys from the state of Tabasco, Mexico. He determined that the two (partially sympatric) forms from his sample constituted two well-differentiated species, and thus recommended <em>A. pigra</em> to be considered full species and separated from <em>A. palliata</em>. He considered <em>A. p. luctuosa</em> Lawrence, 1933 as junior synonym of <em>A. pigra</em>.<br/><br/>Froehlich and Froehlich (1986, 1987), analysed the dermal ridge patterns of howler monkeys from Nicaragua, Costa Rica, and Panama and suggested that the forms <em>coibensis</em> and <em>trabeata</em> be treated as subspecies of a distinct species, <em>A. coibensis</em>. Groves (2001, 2005) followed Froehlich and Froehlich and recognized <em>A. palliata</em> (Gray, 1849) and <em>A. coibensis</em> Thomas, 1902 as distinct species, but did not distinguish any subspecies.<br/><br/>Using mtDNA markers, Cortés-Ortiz <em>et al</em>. (2003) found that the Mantled Howler Monkeys from Mexico to Panama comprise a monophyletic group that is distinct from the clade of black howler monkeys (<em>A. pigra</em>). However, individuals from Coiba Island were found to share mitochondrial haplotypes with mantled howler monkeys from Costa Rica and Mexico, and howler monkeys from Azuero peninsula in Panama shared haplotypes with those from central and eastern Panama. In general, the divergence among mitochondrial lineages of individuals from Mexico, Costa Rica, Coiba Island, Azuero Peninsula and the rest of Panama was minimal and did not justify separating them into distinct species.</p>"
2279,Ateles geoffroyi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,geoffroyi,,,,,"Kuhl, 1820","The current taxonomy of&#160;<em>Ateles geoffroyi</em>&#160;is based on Kellogg and Goldman (1944), Rylands<em>&#160;et al.</em>&#160;2006, and Morales-Jiménez<em>&#160;et al</em>. (2015). Originally, detail analyses of cranial morphology and pelage colouration by Kellogg and Goldman (1944) recognized nine distinct subspecies. Hill (1962), Hall (1981), and Konstant&#160;<em>et al.</em>&#160;(1985) retained all these subspecies, but morphological and genetic analyses over the past two decades challenged the validity of these taxa. For example, Silva-López&#160;<em>et al</em>. (1996) exemplified the enormous variation in pelage colouration of&#160;<em>Ateles</em>&#160;in Mexico, Guatemala and Belize and concluded that&#160;<em>A. g. pan</em>&#160;Schlegel, 1876 and&#160;<em>A. g. yucatanensis</em>&#160;Kellogg and Goldman, 1944 was within the variation of&#160;<em>A. g. vellerosus</em>. Napier (1976) also showed that the type specimen&#160;<em>A. g. panamensis</em>&#160;Kellogg and Goldman, 1944 falls within the variation of&#160;<em>A. g. ornatus</em>, Gray, 1870 and recommended considering the former a synonym of the latter. Based on phylogenetic analyses of small fragments of mitochondrial DNA genes, Collins and Dubach (2000) recognized a northern and a southern group of spider monkeys in Central America, but due to their fragmentary sampling could not properly evaluate subspecies distinctiveness. Using ~800 bp of the mtDNA control region, Morales-Jiménez<em>&#160;et al.</em>&#160;(2015) analysed the phylogenetic relationships of 49 spider monkeys sampled across Central America, and concluded that individuals from Mexico, Guatemala and Belize should be considered as part of&#160;<em>A. g. vellerosus</em>, while individuals from El Salvador should not be included in this taxon. They also found that individuals from southwestern Nicaragua and northwestern Costa Rica should be considered as&#160;<em>A. g. frontatus</em>&#160;and individuals from Azuero peninsula formed a monophyletic clade, supporting their recognition as distinct subspecies. However, despite recent efforts to improve our understanding of the phylogenetic relationships of the different subspecies of&#160;<em>A. geoffroyi</em>, conclusive results regarding the taxonomic validity of its subspecies still require analyses that include samples of individuals from southern Guatemala, Honduras, northern and eastern Nicaragua, central and western Panama, and eastern Costa Rica. Here, we tentatively recognized six subspecies:&#160;<em>Ateles geoffroyi geoffroyi</em>,&#160;<em>Ateles geoffroyi azuerensis</em>,&#160;<em>Ateles geoffroyi frontatus</em>,&#160;<em>Ateles geoffroyi grisescens</em>,&#160;<em>Ateles geoffroyi ornatus</em>,&#160;<em>Ateles geoffroyi vellerosus</em>.<br/><br/>The taxonomy and distributions of <em>Ateles geoffroyi </em>and <em>Ateles fusciceps </em>was reviewed by Rylands <em>et al. </em>(2006). Recent molecular data has suggested that the Mesoamerican spider monkeys (<em>Ateles geoffroyi</em>) and spider monkeys in north-western South America (<em>Ateles fusciceps</em>) shared a common ancestor nearly 2.2 Mya, and that both disjunct subspecies <em>A. f. fusciceps </em>and<em> A. f. rufiventris</em> shared a common ancestor nearly 1.3 Mya (Morales-Jimenez <em>et al. </em>2015b). Mitochondrial DNA sequencing strongly supports <em>Ateles geoffroyi </em>and <em>Ateles fusciceps </em>being reciprocally monophyletic taxa (Morales-Jimenez <em>et al. </em>2015b)."
81265980,Cebus imitator,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,imitator,,,,,"Thomas, 1903","Until recently, Central American capuchins were considered to be subspecies of <em>Cebus capucinus</em>; however, recent genetic analyses (Boubli<em> et al.</em> 2012) suggest a phylogenetic division between <em>C. capuchinus</em> from South America and Eastern Panama and the Central American populations with no evidence of division within the latter group."
12304,Lontra longicaudis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Lontra,longicaudis,,,,,"(Olfers, 1818)","<p>The taxonomy of the genus has been debated, but recent work supports the use of the name&#160;<em>Lontra</em>&#160;rather than&#160;<em>Lutra</em>&#160;for New World river otters (van Zyll de Jong 1982, Larivière and Walton 1998, Wozencraft 1993, Koepfli and Wayne 1998). Three proposed subspecies are suggested by their present disjunct distribution: <em>L. longicaudis annectens</em>, restricted to México, Central America and north-western South America; <em>L. l. enudris, </em>distributed across the Amazon region, from eastern Venezuela, Colombia, Ecuador and Peru to north-western Bolivia and northern Brazil; and <em>L. l. longicaudis, </em>southern part of its distribution in South America (Larivière 1999, Trinca <em>et al. </em>2012, Hernández-Romero <em>et al. </em>2018).</span></p>"
8771,Furipterus horrens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,FURIPTERIDAE,Furipterus,horrens,,,,,"(F. Cuvier, 1828)",
17574,Platyrrhinus vittatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Platyrrhinus,vittatus,,,,,"(Peters, 1860)",This species was recently split in two species (Velazco 2005).
6510,Desmodus rotundus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Desmodus,rotundus,,,,,"(É. Geoffroy, 1810)",
136524,Eptesicus chiriquinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,chiriquinus,,,,,"Simmons &amp; Voss, 1998",<em>Eptesicus chiriquinus</em> is distinct from <em>andinus</em> and <em>brasiliensis</em>; see Simmons and Voss (1998). this speies includes <em>montosus</em> (Ochoa pers. comm).
6520,Diaemus youngi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Diaemus,youngi,,,,,"(Jentink, 1893)","The name is sometimes spelled <em>youngii</em>, but <em>youngi</em> is the original spelling (Simmons 2005)."
136424,Micronycteris microtis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Micronycteris,microtis,,,,,"Miller, 1898","<i>Micronycteris megalotis</i> subsp., recognized as species by Simmons 1996. Synonymous with <i>M. megalotis</i> (unpublished molecular data)."
21877,Thyroptera discifera,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,THYROPTERIDAE,Thyroptera,discifera,,,,,"(Lichtenstein &amp; Peters, 1855)",
6561,Diclidurus albus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Diclidurus,albus,,,,,"Wied-Neuwied, 1820","Controversy abounds over who deserves the credit for naming <i>D. albus</i>. Oken may have been responsible, but credit is usually given to Wied-Neuwied (1820) (Potchynok and Myers 2006). Populations in Central America may be distinct species referable to <i>D. virgo</i> but more study is needed (B.K. Lim pers. comm.)."
13240,Mesophylla macconnelli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Mesophylla,macconnelli,,,,,"Thomas, 1901",Some authorities consider this species to be in the <em>Vampyressa</em> genus and it can be easily confused with other species in this genus.
136611,Cynomops mexicanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Cynomops,mexicanus,,,,,"Jones &amp; Genoways, 1967","This species was formerly considered a subspecies of <em>greenhalli</em> (e.g., Koopman 1994) but is apparently distinct, see Peters <em>et al.</em> (2002) and also see discussion in Simmons and Voss (1998)."
136561,Mimon cozumelae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Mimon,cozumelae,,,,,"Goldman, 1914",This species formerly was treated as a subspecies of <em>M. bennettii</em> (Simmons 2005).
2136,Artibeus lituratus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,lituratus,,,,,"(Olfers, 1818)","This is part of the subgenus <em>Artibeus</em>. It includes <em>palmarum</em>&#160;and&#160;<em>intermedius</em>. It is not appropriate to treat <em>intermedius</em> as a subspecies of <em>lituratus</em> because it supposedly co-occurs with other populations of <em>lituratus</em> (referred to <em>palmarum</em>, which has priority) at several Central American localities. As there are no characters that unambiguously separate <em>palmarum</em> and <em>intermedius</em>, it seems most likely that <em>intermedius</em> simply represents individuals of <em>palmarum</em> that fall at the lower end of the normal range of size variation. Accordingly, <em>intermedius</em>is treated  as a junior synonym of <em>A. lituratus palmarum</em> (Simmons 2005)."
2130,Enchisthenes hartii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Enchisthenes,hartii,,,,,"(Thomas, 1892)",Formerly included in <em>Artibeus</em>
99586593,Dermanura watsoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,watsoni,,,,,"(Thomas, 1901)","<p>Subgenus<span class=""apple-converted-space"">&#160;<em>Dermanura</em>. This subgenus has been recognized as a separate genus on molecular grounds, but there are no diagnostic morphological differences from<span class=""apple-converted-space"">&#160;<em>Artibeus</em><span class=""apple-converted-space""><em>&#160;</em>(Lim<span class=""apple-converted-space"">&#160;<em>et al</em>.&#160;2004).</span></span></p>"
2140,Dermanura tolteca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,tolteca,,,,,"Saussure, 1860","This Middle American species has been associated to other names, including one from South America (like <em>A. ravus</em>; see Davis 1969). This could be the reason for the supposed presence of <em>D. tolteca </em>in Colombia (see Cuervo <em>et al.</em> 1986, Alberico <em>et al.</em> 2000), however, recent reviews don't support these claims (Solari <em>et al.</em> 2013)."
83683287,Dermanura phaeotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,phaeotis,,,,,"Miller, 1902","The definition of this species has changed through the years and distinct researchers, Handley (1987) included <em>A. ravus</em> as a synonym, without further discussion, but previously Davis (1970) also synonymized other names under <em>A. phaeotis</em>. This view was kept by subsequent authors, like Simmons (2005). However, the molecular analyses by Solari <em>et al.</em> (2009) plus the side-by-side comparison of the type specimens (S. Solari pers. comm.) showed these two names represent distinct entities, and therefore valid species."
2123,Dermanura azteca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,azteca,,,,,"(K. Andersen, 1906)","<em>Artibeus aztecus</em> - Subgenus <em>Dermanura</em> (Simmons 2005). <br/>This genus has been recognized as a separate genus on molecular grounds (Lim <em>et al.</em> 2004), but there are no diagnostic morphological differences from <em>Artibeus</em>.<br/><br/>The previous (2008) assessment for this species was published under the genus <em>Artibeus</em>. This is an amended assessment, under the newly recognised genus <em>Dermanura</em>."
136268,Carollia sowelli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Carollia,sowelli,,,,,"Baker, Solari &amp; Hoffmann, 2002","Specimens of this species were previously referred to <em>brevicauda</em>, which is now thought to be restricted to eastern Panama and South America; see Baker <em>et al.</em> (2002). It is possible that these taxa occur in sympatry in Panama, but this has not yet been demonstrated."
19804,Saccopteryx bilineata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccopteryx,bilineata,,,,,"(Temminck, 1838)","Several subspecies have been recognized, but these do not appear justified; see Simmons and Voss (1998)."
41530,Tonatia saurophila,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Tonatia,saurophila,,,,,"Koopman &amp; Williams, 1951",This species was split from <i>T. bidens</i>.
19807,Saccopteryx leptura,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccopteryx,leptura,,,,,"(Schreber, 1774)",
41527,Cormura brevirostris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Cormura,brevirostris,,,,,"(Wagner, 1843)",The genus <i>Cormura</i> is monotypic (Bernard 2003).
19685,Rhogeessa tumida,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,tumida,,,,,"H. Allen, 1866",Listed as a subspecies of <i>parvula</i>. Does not include <i>aeneus</i>; see Genoways and Baker (1996). Does not include <i>io</i>; see Genoways and Baker (1996).
4133,Centurio senex,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Centurio,senex,,,,,"Gray, 1842",
19714,Rhynchonycteris naso,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Rhynchonycteris,naso,,,,,"(Wied-Neuwied, 1820)",The genus is monotypic.
123984355,Natalus mexicanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NATALIDAE,Natalus,mexicanus,,,,,"Miller, 1902","This was a subspecies under&#160;<em>Natalus stramineus</em>.<br/><br/>López-Wilchis <em>et al</em>. (2012) analyzed morphological and molecular characters to determine if two distinct species of Funnel-eared Bats (<em>N. lanatus </em>and <em>N. mexicanus</em>) occur in Mexico. They found that the proposed diagnostic morphological characters that separate the two taxa are not consistent and rarely differentiate between the two forms. Likewise, phylogenetic analyses do not support the separation of <em>Natalus </em>into two species in Mexico, but there is clearly geographic structure when all Mexican haplotypes are combined into <em>N. mexicanus</em>. The results of both morphological and molecular analyses point to the presence of a single species of <em>Natalus </em>in Mexico."
14830,Noctilio leporinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NOCTILIONIDAE,Noctilio,leporinus,,,,,"(Linnaeus, 1758)",This species is in the subgenus <em>Noctilio</em>. See Hood and Jones (1984). The Antillean form was reviewed by Timm and Genoways (2003)
88151760,Rhogeessa io,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,io,,,,,"Thomas, 1903","Karyotypic and genetic studies of a population of <em>Rhogeessa io </em>from western Ecuador, revealed that the form referred to as <em>R. io velilla</em> should be treated as a valid species (Baird <em>et al.</em> 2008)."
14829,Noctilio albiventris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NOCTILIONIDAE,Noctilio,albiventris,,,,,"Desmarest, 1818","This species is in the subgenus <em>Dirias</em>. It was formerly referred to as <em>labialis</em>. See Simmons and Voss (1998) for discussion of Amazonian subspecies. Also see Hood and Pitocchelli (1983). It may include more than one species; see Lewis-Oritt <em>et al.</em> (2001).&#160;Anwarali <em>et al.</em>(2014), indicate that additional genetic data doesn't support polyphyly of the species. Clear genetic and geographic structure exist in the species, but no instances of ongoing hybridization exist between <em>N. albiventris</em> and <em>N. leporinus</em>."
6206,Cyttarops alecto,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Cyttarops,alecto,,,,,"Thomas, 1913",The genus is monotypic.
136350,Centronycteris centralis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Centronycteris,centralis,,,,,"Thomas, 1912",This species was formerly included in <em>maximiliani</em> but is clearly distinct; see Simmons and Handley (1998).
