internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
51061256,Oedipina nimaso,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,nimaso,,,,,"Boza-Oviedo, Rovito, Chaves, García-Rodríguez, Artavia, Bolaños &amp; Wake, 2012",
87633006,Incilius valliceps,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,valliceps,,,,,"(Wiegmann, 1833)",
54498,Atelopus chiriquiensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,chiriquiensis,,,,,"Shreve, 1936",
54635,Incilius fastidiosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,fastidiosus,,,,,"(Cope, 1875)","The identity of a record from Limón, Costa Rica (see Savage 2002) is uncertain (Costa Rica Red List Assessment Workshop 2019)."
54803,Incilius epioticus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,epioticus,,,,,"(Cope, 1875)",
55323729,Hyalinobatrachium colymbiphyllum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,colymbiphyllum,,,,,"(Taylor, 1949)","<em>Hyalinobatrachium crybetes</em> has been made a synonym of this species, although the Honduran subpopulation previously assigned to <em>H. crybetes</em> needs to be confirmed using fresh material, as it either belongs to <em>H. colymbiphyllum</em> or <em>H. fleischmanni</em> (Cisneros-Heredia and McDiarmid 2007)."
55314,Duellmanohyla uranochroa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,uranochroa,,,,,"(Cope, 1875)",
55390,Isthmohyla angustilineata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,angustilineata,,,,,"(Taylor, 1952)",This species was previously included in the genus <em>Hyla</em> but has recently been moved to the new genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005).
55432,Isthmohyla calypsa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,calypsa,,,,,"(Lips, 1996)",This species was previously included in the genus <em>Hyla</em> but has recently been moved to the new genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005).
55462,Isthmohyla debilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,debilis,,,,,"(Taylor, 1952)",This species was previously included in the genus <em>Hyla</em> but has recently been moved to the new genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005).
55529,Isthmohyla lancasteri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,lancasteri,,,,,"(Barbour, 1928)",This species was previously within the genus <em>Hyla</em> but was moved to the new genus <em>Isthmohyla</em> (Faivovich&#160;<em>et al.</em>&#160;2005).&#160;Genetic distances and morphological characteristics suggest that more than one species might be currently combined under this name (Faivovich <em>et al. </em>2018).
55675,Isthmohyla tica,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,tica,,,,,"(Starrett, 1966)",This species was previously included in the genus <em>Hyla</em> but was later moved to the genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005).&#160;Faivovich<em> et al</em>. (2018) found a high genetic diversity among different specimens. It is doubtful that the subpopulations between Monteverde in Costa Rica and western Panama are the same species (A. Hertz pers. comm. June 2018).
56498,Craugastor catalinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,catalinae,,,,,"(Campbell &amp; Savage, 2000)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56577,Craugastor emcelae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,emcelae,,,,,"(Lynch, 1985)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56828,Pristimantis pardalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,pardalis,,,,,"(Barbour, 1928)",
56913,Craugastor rhyacobatrachus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,rhyacobatrachus,,,,,"(Campbell &amp; Savage, 2000)",This species was previously included in the genus <i>Eleutherodactylus</i> (Crawford and Smith 2005).
58746,Lithobates vibicarius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Lithobates,vibicarius,,,,,"(Cope, 1894)",
59139,Bolitoglossa anthracina,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,anthracina,,,,,"Brame, Savage, Wake &amp; Hanken, 2001",
59177,Bolitoglossa marmorea,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,marmorea,,,,,"(Tanner &amp; Brame, 1961)","There may be more than one distinct species within this taxon, but this needs to be verified through taxonomic research (Hertz 2015, Panama Red List Assessment Workshop September 2019)."
59181,Bolitoglossa minutula,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,minutula,,,,,"Wake, Brame &amp; Duellman, 1973","It is possible that this species is a complex, with at least three distinct species in Panama (Hertz 2015)."
59200,Bolitoglossa robusta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,robusta,,,,,"(Cope, 1894)",
59205,Bolitoglossa schizodactyla,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,schizodactyla,,,,,"Wake &amp; Brame, 1966",
59305,Oedipina alfaroi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,alfaroi,,,,,"Dunn, 1921",
59314,Oedipina gracilis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,gracilis,,,,,"Taylor, 1952",
59315,Oedipina grandis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,grandis,,,,,"Brame &amp; Duellman, 1970",
59533,Caecilia volcani,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Caecilia,volcani,,,,,"Taylor, 1969",
59544,Dermophis gracilior,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,gracilior,,,,,"Günther, 1902",This species was removed from the synonymy of <i>Dermophis mexicanus</i> by Savage and Wake (2001).
3172,Incilius periglenes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,periglenes,,,,,"(Savage, 1967)",
54549,Atelopus senex,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,senex,,,,,"Taylor, 1952",
54664,Incilius holdridgei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,holdridgei,,,,,"(Taylor, 1952)",
55037,Hyalinobatrachium vireovittatum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,vireovittatum,,,,,"(Starrett &amp; Savage, 1973)","This taxon may be a synonym of <em>Hyalinobatrachium talamancae</em>, and further studies are needed to resolve this (B. Kubicki pers. comm.)."
55310,Duellmanohyla rufioculis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,rufioculis,,,,,"(Taylor, 1952)",
55603,Isthmohyla pictipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,pictipes,,,,,"(Cope, 1875)",This species was previously included in the genus <em>Hyla</em> but was subsequently moved to the new genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005).
55697,Isthmohyla xanthosticta,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,xanthosticta,,,,,"(Duellman, 1968)",This species was previously within the genus <em>Hyla</em> but has been moved to the new genus <em>Isthmohyla</em> (Faivovich <em>et al.</em> 2005). Additional specimens are needed to better determine the validity of this species (F. Bolaños pers. comm. September 2019).
56414,Craugastor andi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,andi,,,,,"(Savage, 1974)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56418,Craugastor angelicus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,angelicus,,,,,"(Savage, 1975)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56540,Craugastor cuaquero,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,cuaquero,,,,,"(Savage, 1980)","This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). The systematic status of <em>Craugastor cuaquero</em> remains somewhat unclear, and it is possible that this may not represent a valid species (F. Bolaños pers. comm.)."
56588,Craugastor escoces,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,escoces,,,,,"(Savage, 1975)",This species was previously included in the genus <i>Eleutherodactylus</i> (Crawford and Smith 2005).
56603,Craugastor fleischmanni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,fleischmanni,,,,,"(Boettger, 1892)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56847,Craugastor persimilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,persimilis,,,,,"(Barbour, 1926)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). It was separated from <em>Eleutherodactylus bransfordii </em>by Savage (2002).
56853,Craugastor phasma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,phasma,,,,,"(Lips &amp; Savage, 1996)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). Additional taxonomic work is needed to decisively confirm the validity of this species (F. Bolaños pers. comm.).
56902,Craugastor rayo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,rayo,,,,,"(Savage &amp; DeWeese, 1979)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). Further taxonomic studies are needed to confirm the validity of this species (F. Bolaños pers. comm.)
57007,Diasporus tigrillo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,tigrillo,,,,,"(Savage, 1997)",
59138,Bolitoglossa alvaradoi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,alvaradoi,,,,,"Taylor, 1954",
59145,Bolitoglossa cerroensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,cerroensis,,,,,"(Taylor, 1952)",
59159,Bolitoglossa epimela,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,epimela,,,,,"Wake &amp; Brame, 1963","There are considerable taxonomic problems with this species. The systematic status of the subpopulation from Tapant<span class=""msoIns"">í&#160;needs to be resolved (F. Bolaños pers. comm. 2007, 2019)."
59164,Bolitoglossa gracilis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,gracilis,,,,,"Bolaños, Robinson &amp; Wake, 1987",
59186,Bolitoglossa nigrescens,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,nigrescens,,,,,"(Taylor, 1949)","Subpopulations in south-east Costa Rica and north-west Panama have been separated as <em>Bolitoglossa sombra</em> and <em>B. magnifica</em> (Hanken <em>et al.</em> 2005). However, this species and <em>B. sombra </em>appear to be genetically similar and may actually represent the same species (E. Arias pers. comm. September 2019)."
59194,Bolitoglossa pesrubra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,pesrubra,,,,,"(Taylor, 1952)","This form was formerly considered to be part of <em>Bolitoglossa subpalmata, </em>but has since been removed from synonymy (Savage 2002).&#160;Several species might still be involved in what is now considered <em>B. pesrubra</em>."
59208,Bolitoglossa sooyorum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,sooyorum,,,,,"Vial, 1963",
59212,Bolitoglossa subpalmata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,subpalmata,,,,,"(Boulenger, 1896)","As assessed here, this taxon is restricted to northern Costa Rica (Savage 2000). It is possible that the southwest subpopulation may be described as a new species (F. Bolaños pers. comm.)."
59292,Nototriton abscondens,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,abscondens,,,,,"(Taylor, 1948)",
59294,Nototriton gamezi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,gamezi,,,,,"García-París &amp; Wake, 2000","The&#160;eastern subpopulations (e.g., San Ramon) are taxonomically uncertain (B. Kubicki and E. Arias pers. comm. September 2019)."
59295,Nototriton guanacaste,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,guanacaste,,,,,"Good &amp; Wake, 1993",
59298,Nototriton major,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,major,,,,,"Good &amp; Wake, 1993",
59299,Nototriton picadoi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,picadoi,,,,,"(Stejneger, 1911)",Genetic analysis suggests that <em>Nototriton matama</em>&#160;and<em> N. major </em>may be conspecific with this species&#160;(B. Kubicki and E. Arias pers. comm. September 2019).
59300,Nototriton richardi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,richardi,,,,,"(Taylor, 1949)",
59303,Nototriton tapanti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,tapanti,,,,,"Good &amp; Wake, 1993",
59307,Oedipina altura,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,altura,,,,,"Brame, 1968",
59308,Oedipina carablanca,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,carablanca,,,,,"Brame, 1968",
59320,Oedipina paucidentata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,paucidentata,,,,,"Brame, 1968",
59321,Oedipina poelzi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,poelzi,,,,,"Brame, 1963",
59542,Dermophis costaricense,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,costaricense,,,,,"Taylor, 1955",This species was resurrected from synonymy of <em>Dermophis mexicanus</em> by Savage and Wake (2001). Its taxonomic status is unclear.
59584,Oscaecilia osae,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Oscaecilia,osae,,,,,"Lahanas &amp; Savage, 1992",
61899,Bolitoglossa obscura,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,obscura,,,,,"Hanken, Wake &amp; Savage, 2005",This species was described from specimens that were earlier provisionally assigned to <em>Bolitoglossa nigrescens</em> (Hanken <em>et al.</em> 2005).
61901,Bolitoglossa sombra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,sombra,,,,,"Hanken, Wake &amp; Savage, 2005",This species was described from specimens that were earlier provisionally assigned to <em>Bolitoglossa nigrescens</em> (Hanken <em>et al.</em> 2005).&#160;This taxon is similar to<em> B. nigresens</em> and <em>B. obscura </em>and further studies are needed to fully resolve the taxonomy of this species (E. Arias pers. comm. September 2019).
135768,Incilius guanacaste,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,guanacaste,,,,,"(Vaughan &amp; Mendelson, 2007)",Recently separated from <em>Crepidophryne epiotica</em> by Vaughn and Mendelson (2007).
136005,Bolitoglossa tica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,tica,,,,,"García-París, Parra-Olea &amp; Wake, 2008",Recently recognized as a distinct member of the <em>Bolitoglossa subpalmata</em> complex (García-París <em>et al</em>. 2000; García-París <em>et al</em>. 2008).
136078,Incilius chompipe,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,chompipe,,,,,"(Vaughan &amp; Mendelson, 2007)",Separated from <em>Crepidophryne epiotica</em> by Vaughn and Mendelson (2007). <br/> <br/>Further taxonomic studies are needed to better understand the relationship between this species and <em>Incilius epioticus</em>&#160;(F. Bolaños pers. comm.).
186064,Atelopus chirripoensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,chirripoensis,,,,,"Savage &amp; Bolaños, 2009",
186065,Diasporus ventrimaculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,ventrimaculatus,,,,,"Chaves, García-Rodríguez, Mora &amp; Leal, 2009",
50926599,Bolitoglossa kamuk,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,kamuk,,,,,"Boza-Oviedo, Rovito, Chaves, García-Rodríguez, Artavia, Bolaños &amp; Wake, 2012",
39375,Carcharhinus melanopterus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,melanopterus,,,,,"(Quoy &amp; Gaimard, 1824)",
41798,Deania calcea,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Deania,calcea,,,,,"(Lowe, 1839)",A taxonomic review of this group is required to properly identify the species of this genus.
198921,Mobula birostris,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MOBULIDAE,Mobula,birostris,,,,,"(Walbaum, 1792)","<p>The previously, monotypic genus <em>Manta</em> was re-evaluated with two species identified, Reef Manta Ray (<em>Manta alfredi</em>) and Giant Manta Ray (<em>Manta birostris</em>) (Marshall <em>et al</em>. 2009). Genetic evidence supported the separation (Kashiwagi <em>et al</em>. 2012). Both species have broad global distributions and are sympatric in some locations and allopatric in others (Kashiwagi <em>et al</em>. 2011, Lawson <em>et al.</em> 2017). A third species of manta ray has also been proposed (Marshall <em>et al.</em> 2009) with increasing genetic support (Hinojosa-Alvarez <em>et al</em>. 2016, Kashiwagi <em>et al.</em> 2017, Hosegood <em>et al.</em> 2018). Genetic evidence has also resulted in the genus <em>Manta </em>being subsumed within the genus <em>Mobula</em> (Poortvliet <em>et al.</em> 2015, White <em>et al.</em> 2018).<br/> <br/> Due to the recent taxonomic changes, both present day and historical reports can often be unclear and without adequate descriptions, photographs or geographic locations, it can be difficult to conclusively attribute fisheries data to a single species. Care should be taken when using reports or accounts of the Giant Manta Ray. Melanistic (black) and leucistic (white) colour morphs occur in all species of manta ray (Marshall <em>et al</em>. 2009). Variant colour morphs often contribute an added degree of confusion when attempting to visually discriminate between species of manta rays in the field or in photographs, especially when close examination is not possible. It should be noted that these colour morphs could be a source of error, resulting in misidentifications in past or future studies or surveys of distribution.</p>"
60152,Hypanus dipterurus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,dipterurus,,,,,"(Jordan &amp; Gilbert, 1880)","The genus <em>Hypanus</em> formerly was a junior synonym of <em>Dasyatis </em>(Kottelat 2013); it was resurrected by Last <em>et al</em>. (2016) in their revision of the family Dasyatidae.<br/><br/>The nomenclature of this species is often confused, occasionally resulting in the listing of <em>brevis</em> and <em>dipterurus</em> as separate species. Both Jordan and Gilbert and Garman published descriptions of this species in the same year, 1880. However, Jordan and Gilbert published their account of specimens from San Diego in May 1880, while Garman published his description in October of that year. Garman (1913) subsequently overlooked these facts and inappropriately synonymized <em>dipterurus</em> with <em>brevis</em>. However, Jordan and Gilbert's description has precedence."
44514,Centroscyllium nigrum,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Centroscyllium,nigrum,,,,,"Garman, 1899",
55455,Hyloscirtus colymba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Hyloscirtus,colymba,,,,,"(Dunn, 1931)",
78496268,Ecnomiohyla bailarina,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,bailarina,,,,,"Batista, Hertz, Mebert, Köhler, Lotzkat, Ponce &amp; Vesely, 2014",
56799,Craugastor obesus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,obesus,,,,,"(Barbour, 1928)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005). It was removed from synonymy of <em>Craugastor punctariolus</em> (Campbell and Savage 2000).
181244884,Hypanus americanus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,americanus,,,,,"(Hildebrand &amp; Schroeder, 1928)","The genus <em>Hypanus </em>formerly was a junior synonym of Dasyatis and it was resurrected by Last <em>et al</em>. (2016) in their revision of the family Dasyatidae. Petean <em>et al</em>. (2020) revised <em>Hypanus americanus</em>, separating the newly described species, <em>H. berthalutzae</em>, whose distribution includes the Brazilian coastline from the mouth of the Amazon River to São Paulo State."
44592,Hypanus guttatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,guttatus,,,,,"(Bloch &amp; Schneider, 1801)",The genus <em>Hypanus </em>formerly was a junior synonym <em>of Dasyatis </em>and it was resurrected by Last <em>et al</em>. (2016) in their revision of the family Dasyatidae.
105209254,Craugastor gabbi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gabbi,,,,,"Arias, Chaves, Crawford &amp; Parra-Olea, 2016","Based on evidence of separation in the metapopulation lineages of the&#160;<em>Craugastor podiciferus </em>species group, <em>Craugastor gabbi</em> has been split from the taxonomic concept of <em>Craugastor stejnegerianus</em>&#160;with the premontane subpopulations belonging to <em>C. gabbi&#160;</em>(Arias <em>et al.</em> 2016)."
112686013,Oedipina berlini,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,berlini,,,,,"Kubicki, 2016",
105209514,Craugastor stejnegerianus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,stejnegerianus,,,,,"(Cope, 1893)","This species<em> </em>is distributed along the Pacific coast of Costa Rica from the Panamanian border northward to the Cordillera de Tilarán (Crawford 2003). The Cordillera de Tilarán subpopulations could potentially represent yet one more undescribed species<em>&#160;</em>(Crawford 2003, J. Savage, pers. comm. in Arias <em>et al</em>. 2016), which could eventually leave this species restricted to the Pacific lowlands, roughly south of the City of Puntarenas (Arias <em>et al. </em>2016)."
119243975,Bolitoglossa aurae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,aurae,,,,,"Kubicki &amp; Arias, 2016",
39387,Sphyrna tiburo,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,tiburo,,,,,"(Linnaeus, 1758)",
41745,Centrophorus uyato,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,uyato,,,,,"(Rafinesque, 1810)","<p>Taxonomy of the genus <em>Centrophorus</em> has been much controverted during the last fifty years. Part of the confusion has been focused on two species with sessile dermic denticles (thus different from <em>C. squamosus</em>) whose most conspicuous anatomic differences are maximum size and size at sexual maturity. The species assessed here is to be considered the “smaller” species, and has been recently reported under the name of <em>C. granulosus </em>or <em>C. uyato</em>. In Australia, this species has been referred to as&#160;<em>C. zeehaani.</em><br/><br/>Taxonomic confusion comes from a long history of mistakes in the literature but also from a problem of nomenclature. A recent review by White <em>et al.</em> (2013) included a re-description and the settlement of a neotype of the “larger species” as <em>C. granulosus</em> (Bloch and Schneider 1801). Nomenclature status of this species is pending a paper in preparation that is based on classic taxonomy, review of nomenclature and genetic data, and that will also include a re-description of the species (Guallart <em>et al</em>. 2013, Veríssimo <em>et al.</em> 2014).<br/><br/>At present this assessment is presented under the name <em>C. uyato</em> (Rafinesque 1810) pending this review. It must be noted that this species is assumed not to fit the description made as <em>Squalus uyato</em> by Rafinesque (1810) but its first descriptions of reference are those made as <em>Spinax uyatus</em> by Bonaparte (1834) and Müller and Henle (1839) as <em>C. granulosus</em>.</p><p><br/></p>"
44580,Mustelus dorsalis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,dorsalis,,,,,"Gill, 1864",
44584,Pseudobatos planiceps,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,planiceps,,,,,"(Garman, 1880)","Last <em>et al</em>. (2016a) revised the genus <em>Rhinobatos</em>, transferring <em>glaucostigma</em>, <em>horkelii</em>, <em>lentiginosus</em>, <em>leucorhynchus</em>, <em>percellens</em>, <em>planiceps</em>, <em>prahli</em>, and <em>productus</em> to the new genus <em>Pseudobatos</em>.<br/><br/>In Chile, a second rhinobatid species is known from just a dried head:&#160;<em>Tarsistes philippi</em> Jordan, 1918. The taxonomic situation of this species is not clear."
44591,Sphyrna corona,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,corona,,,,,"Springer, 1940",
44647,Urotrygon chilensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,chilensis,,,,,"(Günther, 1872)",
60109,Urobatis jamaicensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urobatis,jamaicensis,,,,,"(Cuvier, 1816)",
60125,Myliobatis longirostris,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Myliobatis,longirostris,,,,,"Applegate &amp; Fitch, 1964",
60130,Rhinoptera steindachneri,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,steindachneri,,,,,"Evermann &amp; Jenkins, 1891",
60137,Tetronarce tremens,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,TORPEDINIDAE,Tetronarce,tremens,,,,,"(de Buen, 1959)","<em>Torpedo peruana</em> Chirichigno, 1963 is tentatively recognised as a synonym of <em>T. tremens</em>&#160;(de Buen, 1959) (Carvalho <em>et al</em>. 2002)."
60157,Hypanus longus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,longus,,,,,"(Garman, 1880)","The genus <em>Hypanus </em>formerly was a junior synonym of <em>Dasyatis </em>(Kottelat, 2013); it was resurrected by Last <em>et al</em>. (2016) in their revision of the family Dasyatidae."
