assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
54369821,56847,Craugastor persimilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,persimilis,,,,"(Barbour, 1926)",Least Concern,,3.1,Unknown,Global
54369934,56853,Craugastor phasma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,phasma,,,,"(Lips &amp; Savage, 1996)",Critically Endangered,D,3.1,Unknown,Global
54370331,56902,Craugastor rayo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,rayo,,,,"(Savage &amp; DeWeese, 1979)",Endangered,B1ab(iii),3.1,Decreasing,Global
54371545,57007,Diasporus tigrillo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,tigrillo,,,,"(Savage, 1997)",Near Threatened,B1ab(iii),3.1,Stable,Global
54372940,59138,Bolitoglossa alvaradoi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,alvaradoi,,,,"Taylor, 1954",Vulnerable,B1ab(iii),3.1,Decreasing,Global
54373289,59145,Bolitoglossa cerroensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,cerroensis,,,,"(Taylor, 1952)",Least Concern,,3.1,Stable,Global
54374670,59159,Bolitoglossa epimela,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,epimela,,,,"Wake &amp; Brame, 1963",Data Deficient,,3.1,Unknown,Global
54374764,59164,Bolitoglossa gracilis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,gracilis,,,,"Bolaños, Robinson &amp; Wake, 1987",Least Concern,,3.1,Stable,Global
54375432,59186,Bolitoglossa nigrescens,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,nigrescens,,,,"(Taylor, 1949)",Data Deficient,,3.1,Unknown,Global
54375918,59194,Bolitoglossa pesrubra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,pesrubra,,,,"(Taylor, 1952)",Least Concern,,3.1,Stable,Global
54376334,59208,Bolitoglossa sooyorum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,sooyorum,,,,"Vial, 1963",Endangered,B1ab(v),3.1,Decreasing,Global
54376454,59212,Bolitoglossa subpalmata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,subpalmata,,,,"(Boulenger, 1896)",Least Concern,,3.1,Stable,Global
54377961,59292,Nototriton abscondens,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,abscondens,,,,"(Taylor, 1948)",Least Concern,,3.1,Stable,Global
54378211,59294,Nototriton gamezi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,gamezi,,,,"García-París &amp; Wake, 2000",Least Concern,,3.1,Stable,Global
54378304,59295,Nototriton guanacaste,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,guanacaste,,,,"Good &amp; Wake, 1993",Least Concern,,3.1,Stable,Global
54378716,59298,Nototriton major,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,major,,,,"Good &amp; Wake, 1993",Endangered,B1ab(iii),3.1,Unknown,Global
54378842,59299,Nototriton picadoi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,picadoi,,,,"(Stejneger, 1911)",Least Concern,,3.1,Stable,Global
54378950,59300,Nototriton richardi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,richardi,,,,"(Taylor, 1949)",Least Concern,,3.1,Stable,Global
54379226,59303,Nototriton tapanti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,tapanti,,,,"Good &amp; Wake, 1993",Least Concern,,3.1,Unknown,Global
54379584,59307,Oedipina altura,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,altura,,,,"Brame, 1968",Data Deficient,,3.1,Unknown,Global
54379711,59308,Oedipina carablanca,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,carablanca,,,,"Brame, 1968",Endangered,B1ab(iii),3.1,Decreasing,Global
54380420,59320,Oedipina paucidentata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,paucidentata,,,,"Brame, 1968",Data Deficient,,3.1,Unknown,Global
54380552,59321,Oedipina poelzi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,poelzi,,,,"Brame, 1963",Endangered,B1ab(iii),3.1,Decreasing,Global
54382378,59542,Dermophis costaricense,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,costaricense,,,,"Taylor, 1955",Data Deficient,,3.1,Unknown,Global
54382793,59584,Oscaecilia osae,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,CAECILIIDAE,Oscaecilia,osae,,,,"Lahanas &amp; Savage, 1992",Least Concern,,3.1,Unknown,Global
54383650,61899,Bolitoglossa obscura,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,obscura,,,,"Hanken, Wake &amp; Savage, 2005",Data Deficient,,3.1,Unknown,Global
54383849,61901,Bolitoglossa sombra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,sombra,,,,"Hanken, Wake &amp; Savage, 2005",Near Threatened,B1ab(iii),3.1,Stable,Global
54384132,135768,Incilius guanacaste,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,guanacaste,,,,"(Vaughan &amp; Mendelson, 2007)",Endangered,"B1ab(i,ii,iii)",3.1,Unknown,Global
54384471,136005,Bolitoglossa tica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,tica,,,,"García-París, Parra-Olea &amp; Wake, 2008",Data Deficient,,3.1,Unknown,Global
54384696,136078,Incilius chompipe,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,chompipe,,,,"(Vaughan &amp; Mendelson, 2007)",Endangered,B1ab(iii),3.1,Stable,Global
54385004,186064,Atelopus chirripoensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,chirripoensis,,,,"Savage &amp; Bolaños, 2009",Data Deficient,,3.1,Unknown,Global
54385126,186065,Diasporus ventrimaculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,ventrimaculatus,,,,"Chaves, García-Rodríguez, Mora &amp; Leal, 2009",Least Concern,,3.1,Stable,Global
54386141,50926599,Bolitoglossa kamuk,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,kamuk,,,,"Boza-Oviedo, Rovito, Chaves, García-Rodríguez, Artavia, Bolaños &amp; Wake, 2012",Vulnerable,D2,3.1,Stable,Global
58303674,39375,Carcharhinus melanopterus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,melanopterus,,,,"(Quoy &amp; Gaimard, 1824)",Vulnerable,A2bcd,3.1,Decreasing,Global
68619155,41798,Deania calcea,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Deania,calcea,,,,"(Lowe, 1839)",Near Threatened,A2bd,3.1,Decreasing,Global
68632946,198921,Mobula birostris,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MOBULIDAE,Mobula,birostris,,,,"(Walbaum, 1792)",Endangered,A2bcd+3d,3.1,Decreasing,Global
80677563,60152,Hypanus dipterurus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,dipterurus,,,,"(Jordan &amp; Gilbert, 1880)",Vulnerable,A2d,3.1,Decreasing,Global
80678335,44514,Centroscyllium nigrum,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Centroscyllium,nigrum,,,,"Garman, 1899",Least Concern,,3.1,Stable,Global
85333799,55455,Hyloscirtus colymba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Hyloscirtus,colymba,,,,"(Dunn, 1931)",Endangered,A2ace,3.1,Decreasing,Global
87977327,78496268,Ecnomiohyla bailarina,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,bailarina,,,,"Batista, Hertz, Mebert, Köhler, Lotzkat, Ponce &amp; Vesely, 2014",Near Threatened,B1ab(iii),3.1,Decreasing,Global
90229422,56799,Craugastor obesus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,obesus,,,,"(Barbour, 1928)",Critically Endangered,C2a(i),3.1,Unknown,Global
104123787,181244884,Hypanus americanus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,americanus,,,,"(Hildebrand &amp; Schroeder, 1928)",Near Threatened,A2bd,3.1,Decreasing,Global
104125629,44592,Hypanus guttatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,guttatus,,,,"(Bloch &amp; Schneider, 1801)",Near Threatened,A2d,3.1,Decreasing,Global
107250915,105209254,Craugastor gabbi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gabbi,,,,"Arias, Chaves, Crawford &amp; Parra-Olea, 2016",Least Concern,,3.1,Stable,Global
112686053,112686013,Oedipina berlini,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,berlini,,,,"Kubicki, 2016",Least Concern,,3.1,Stable,Global
113890723,105209514,Craugastor stejnegerianus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,stejnegerianus,,,,"(Cope, 1893)",Least Concern,,3.1,Stable,Global
119244221,119243975,Bolitoglossa aurae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,aurae,,,,"Kubicki &amp; Arias, 2016",Data Deficient,,3.1,Unknown,Global
124409680,39387,Sphyrna tiburo,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,tiburo,,,,"(Linnaeus, 1758)",Endangered,A2bcd,3.1,Decreasing,Global
124416090,41745,Centrophorus uyato,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,uyato,,,,"(Rafinesque, 1810)",Endangered,A2bd,3.1,Decreasing,Global
124433729,44580,Mustelus dorsalis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,dorsalis,,,,"Gill, 1864",Vulnerable,A2d,3.1,Decreasing,Global
124433864,44584,Pseudobatos planiceps,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,planiceps,,,,"(Garman, 1880)",Vulnerable,A2d,3.1,Decreasing,Global
124434064,44591,Sphyrna corona,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,corona,,,,"Springer, 1940",Critically Endangered,A2bcd,3.1,Decreasing,Global
124436667,44647,Urotrygon chilensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,chilensis,,,,"(Günther, 1872)",Near Threatened,A2d,3.1,Decreasing,Global
124438908,60109,Urobatis jamaicensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urobatis,jamaicensis,,,,"(Cuvier, 1816)",Least Concern,,3.1,Stable,Global
124441508,60125,Myliobatis longirostris,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Myliobatis,longirostris,,,,"Applegate &amp; Fitch, 1964",Vulnerable,A2d,3.1,Decreasing,Global
124442442,60130,Rhinoptera steindachneri,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,steindachneri,,,,"Evermann &amp; Jenkins, 1891",Near Threatened,A2d,3.1,Decreasing,Global
124443147,60137,Tetronarce tremens,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,TORPEDINIDAE,Tetronarce,tremens,,,,"(de Buen, 1959)",Least Concern,,3.1,Unknown,Global
124445324,60157,Hypanus longus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,longus,,,,"(Garman, 1880)",Vulnerable,A2d,3.1,Decreasing,Global
124446908,60168,Pseudobatos leucorhynchus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,leucorhynchus,,,,"(Günther, 1867)",Vulnerable,A2d,3.1,Decreasing,Global
124448370,60178,Zapteryx xyster,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,TRYGONORRHINIDAE,Zapteryx,xyster,,,,"Jordan &amp; Evermann, 1896",Vulnerable,A2d,3.1,Decreasing,Global
124454650,60235,Heterodontus mexicanus,ANIMALIA,CHORDATA,HETERODONTIFORMES,CHONDRICHTHYES,HETERODONTIDAE,Heterodontus,mexicanus,,,,"Taylor &amp; Castro-Aguirre, 1972",Least Concern,,3.1,Stable,Global
124455793,60245,Etmopterus virens,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,ETMOPTERIDAE,Etmopterus,virens,,,,"Bigelow, Schroeder &amp; Springer, 1953",Least Concern,,3.1,Increasing,Global
124456804,61403,Diplobatis ommata,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,ommata,,,,"(Jordan &amp; Gilbert, 1890)",Least Concern,,3.1,Stable,Global
124463727,63158,Pseudobatos prahli,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,prahli,,,,"(Acero P. &amp; Franke, 1995)",Vulnerable,A2d,3.1,Decreasing,Global
124467453,161335,Urotrygon rogersi,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,rogersi,,,,"(Jordan &amp; Starks, 1895)",Near Threatened,A2d,3.1,Decreasing,Global
124467774,161336,Scyliorhinus boa,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Scyliorhinus,boa,,,,"Goode &amp; Bean, 1896",Least Concern,,3.1,Stable,Global
124469210,161344,Rostroraja velezi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rostroraja,velezi,,,,"(Chirichigno F., 1973)",Vulnerable,A2d,3.1,Decreasing,Global
124470861,161355,Nasolamia velox,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Nasolamia,velox,,,,"(Gilbert, 1898)",Endangered,A2cd,3.1,Decreasing,Global
124476746,161394,Urotrygon simulatrix,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,simulatrix,,,,"Miyake &amp; McEachran, 1988",Vulnerable,A2d,3.1,Decreasing,Global
124477188,161396,Aetomylaeus asperrimus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Aetomylaeus,asperrimus,,,,"(Gilbert, 1898)",Data Deficient,,3.1,Unknown,Global
124481027,161415,Breviraja mouldi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Breviraja,mouldi,,,,"McEachran &amp; Matheson, 1995",Least Concern,,3.1,Stable,Global
124482181,161423,Narcine vermiculata,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Narcine,vermiculata,,,,"Breder, 1928",Least Concern,,3.1,Stable,Global
124487621,161451,Mustelus albipinnis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,albipinnis,,,,"Castro-Aguirre, Antuna-Mendiola, González-Acosta &amp; de la Cruz-Agüero, 2005",Least Concern,,3.1,Stable,Global
124488932,161457,Pseudobatos glaucostigmus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINOBATIDAE,Pseudobatos,glaucostigmus,,,,"(Jordan &amp; Gilbert, 1883)",Vulnerable,A2d,3.1,Decreasing,Global
124492417,161479,Galeus arae,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Galeus,arae,,,,"(Nichols, 1927)",Least Concern,,3.1,Stable,Global
124492952,161481,Schroederobatis americana,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ANACANTHOBATIDAE,Schroederobatis,americana,,,,"(Bigelow &amp; Schroeder, 1962)",Least Concern,,3.1,Stable,Global
124506056,161556,Dactylobatus armatus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dactylobatus,armatus,,,,"Bean &amp; Weed, 1909",Least Concern,,3.1,Stable,Global
124507607,161565,Dipturus garricki,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,garricki,,,,"(Bigelow &amp; Schroeder, 1958)",Least Concern,,3.1,Decreasing,Global
124520072,161642,Fenestraja plutonia,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GURGESIELLIDAE,Fenestraja,plutonia,,,,"(Garman, 1881)",Least Concern,,3.1,Stable,Global
124524022,161662,Rhizoprionodon longurio,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Rhizoprionodon,longurio,,,,"(Jordan &amp; Gilbert, 1882)",Vulnerable,A2cd,3.1,Decreasing,Global
124528276,161689,Urotrygon aspidura,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,aspidura,,,,"(Jordan &amp; Gilbert, 1882)",Near Threatened,A2d,3.1,Decreasing,Global
124529489,161694,Rostroraja equatorialis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Rostroraja,equatorialis,,,,"(Jordan &amp; Bollman, 1890)",Vulnerable,A2d,3.1,Decreasing,Global
124532986,161716,Narcine entemedor,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Narcine,entemedor,,,,"Jordan &amp; Starks, 1895",Vulnerable,A2bd,3.1,Decreasing,Global
124534743,161730,Urotrygon munda,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,munda,,,,"Gill, 1863",Near Threatened,A2d,3.1,Decreasing,Global
124537770,161747,Urotrygon nana,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,nana,,,,"Miyake &amp; McEachran, 1988",Near Threatened,A2cd,3.1,Decreasing,Global
124549206,14134431,Gymnura crebripunctata,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,crebripunctata,,,,"(Peters, 1869)",Near Threatened,A2d,3.1,Decreasing,Global
130983496,56641,Craugastor gulosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,gulosus,,,,"(Cope, 1875)",Critically Endangered,D,3.1,Unknown,Global
130983680,55309,Duellmanohyla lythrodes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,lythrodes,,,,"(Savage, 1968)",Endangered,B1ab(iii),3.1,Decreasing,Global
130983840,55912,Ptychohyla legleri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,legleri,,,,"(Taylor, 1958)",Endangered,B1ab(iii),3.1,Unknown,Global
130991255,59148,Bolitoglossa compacta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,compacta,,,,"Wake, Brame &amp; Duellman, 1973",Endangered,B1ab(iii),3.1,Decreasing,Global
134879289,166975,Oreochromis niloticus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,niloticus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
136689747,22723926,Cyanocompsa parellina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Cyanocompsa,parellina,,,,"(Bonaparte, 1850)",Least Concern,,3.1,Decreasing,Global
136705157,22723807,Pheucticus tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,tibialis,,,,"Lawrence, 1867",Least Concern,,3.1,Decreasing,Global
136732202,22723828,Caryothraustes poliogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Caryothraustes,poliogaster,,,,"(Du Bus De Gisignies, 1847)",Least Concern,,3.1,Decreasing,Global
136760539,22724096,Icterus mesomelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,mesomelas,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
136761152,22724111,Icterus pustulatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pustulatus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
136764424,22724317,Quiscalus nicaraguensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,nicaraguensis,,,,"Salvin & Godman, 1891",Least Concern,,3.1,Decreasing,Global
136767302,22724302,Dives dives,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Dives,dives,,,,"(Deppe, 1830)",Least Concern,,3.1,Increasing,Global
136771253,22723994,Psarocolius wagleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Psarocolius,wagleri,,,,"(Gray, 1845)",Least Concern,,3.1,Decreasing,Global
136772337,22724065,Amblycercus holosericeus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Amblycercus,holosericeus,,,,"(Deppe, 1830)",Least Concern,,3.1,Decreasing,Global
136802331,22722416,Habia fuscicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,fuscicauda,,,,"(Cabanis, 1861)",Least Concern,,3.1,Decreasing,Global
136814725,22722182,Chlorospingus pileatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,pileatus,,,,"Salvin, 1864",Least Concern,,3.1,Stable,Global
136819953,22721094,Junco vulcani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Junco,vulcani,,,,"(Boucard, 1878)",Least Concern,,3.1,Stable,Global
136937386,22721224,Peucaea ruficauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Peucaea,ruficauda,,,,"(Bonaparte, 1853)",Least Concern,,3.1,Stable,Global
136948161,22721294,Aimophila rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Aimophila,rufescens,,,,"(Swainson, 1827)",Least Concern,,3.1,Stable,Global
136955934,22724923,Arremon costaricensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,costaricensis,,,,"(Bangs, 1907)",Least Concern,,3.1,Unknown,Global
136958440,22721566,Arremon crassirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,crassirostris,,,,"(Cassin, 1865)",Least Concern,,3.1,Decreasing,Global
137027956,22721367,Arremon aurantiirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,aurantiirostris,,,,"Lafresnaye, 1847",Least Concern,,3.1,Decreasing,Global
137028608,22721557,Pezopetes capitalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pezopetes,capitalis,,,,"Cabanis, 1861",Least Concern,,3.1,Stable,Global
137029809,22721560,Pselliophorus tibialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pselliophorus,tibialis,,,,"(Lawrence, 1864)",Least Concern,,3.1,Stable,Global
137034380,22722317,Mitrospingus cassinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MITROSPINGIDAE,Mitrospingus,cassinii,,,,"(Lawrence, 1861)",Least Concern,,3.1,Decreasing,Global
137114670,22721934,Myioborus torquatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myioborus,torquatus,,,,"(Baird, 1865)",Least Concern,,3.1,Decreasing,Global
137218012,22722022,Basileuterus melanogenys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,melanogenys,,,,"Baird, 1865",Least Concern,,3.1,Decreasing,Global
137222658,22722041,Myiothlypis fulvicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myiothlypis,fulvicauda,,,,"(Spix, 1825)",Least Concern,,3.1,Decreasing,Global
137321557,22721860,Geothlypis poliocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,poliocephala,,,,"Baird, 1865",Least Concern,,3.1,Decreasing,Global
137342790,22721651,Oreothlypis gutturalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Oreothlypis,gutturalis,,,,"(Cabanis, 1861)",Least Concern,,3.1,Stable,Global
137403325,22722790,Chlorophonia callophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chlorophonia,callophrys,,,,"(Cabanis, 1861)",Least Concern,,3.1,Decreasing,Global
137407582,22722763,Euphonia anneae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,anneae,,,,"Cassin, 1865",Least Concern,,3.1,Decreasing,Global
137408287,22722750,Euphonia gouldi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,gouldi,,,,"Sclater, 1857",Least Concern,,3.1,Decreasing,Global
137410387,22722744,Euphonia imitans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,imitans,,,,"(Hellmayr, 1936)",Least Concern,,3.1,Decreasing,Global
137411450,22722703,Euphonia luteicapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,luteicapilla,,,,"(Cabanis, 1861)",Least Concern,,3.1,Stable,Global
